"","study","germplasm","grain_yield_bu_ac","test_weight_lb_bu","heading_time_jd","plant_height_in"
"630","Big6_Fre_23","OH21*117-94",8.76406576399025,0.944563828805966,NA,NA
"631","Big6_Fre_23","OH21-92-54",8.7624519879461,0.258850362735629,NA,NA
"632","Big6_Laf_23","X16-1079-65-13-5-1",8.7618572871024,1.14408330265366,2.83735114146398,NA
"633","Big6_Prn_24","IL16LCSDH-09-T-2664-20",8.75508372758729,4.54096742400708,0.109608118300155,NA
"634","Big6_Prn_24","2424",8.7364662050291,-2.83046283360692,1.25317506844775,NA
"635","Big6_Prn_23","X14-1107-95-18-5",8.73560181690517,1.06321348536953,4.90752936737281,-0.517551331761611
"636","Big6_Fre_24","OH20-1-12",8.71701041118909,1.99295600086651,NA,NA
"637","Big6_Laf_23","2020-12665",8.70333828621017,0.47662989488077,-3.91728227271002,NA
"638","Big6_Vin_23","OH20-98-32",8.69878833330584,-0.661291140358578,-2.49489929807251,NA
"639","Big6_Fre_24","OH21*96-47",8.69554294568234,0.298835471732684,NA,NA
"640","Big6_Vin_23","OH18-46-89",8.68265668089551,1.60694772714241,2.21964228293331,NA
"641","Big6_Prn_23","X16-1079-65-13-5-1",8.68072529828792,0.891644760437822,-0.230964004417141,1.92497863679648
"642","Big6_Woo_23","2424",8.67980510176443,-0.450485057184957,2.72636489341847,2.96365181573607
"643","Big6_Urb_24","2020-14116",8.67393693605923,-1.82445418737798,-1.03179612857545,0.290833142613186
"644","Big6_Laf_23","21PU-0298",8.6665040076924,-0.0211413941791139,-0.953550359171614,NA
"645","Big6_Vin_23","IL16LCSDH-10-T-2665-22",8.65051974949909,1.36240544040307,1.15046431703689,NA
"646","Big6_Urb_24","22PU-1001",8.63911647254104,3.32755000476356,-1.02732165458697,2.52246970823356
"647","Big6_Neo_24","19-18153",8.63847023153848,0.920912864237984,-1.33875359938766,-0.0659770152321934
"648","Big6_Laf_23","OH20*92-43",8.63067055624907,0.471039986627704,-1.67948823242695,NA
"649","Big6_Laf_23","2439",8.61974747707512,-1.16871364013904,-0.583598837646831,NA
"650","Big6_Laf_23","MI20W0120",8.61921224900668,-0.679365604272636,0.392329487928934,NA
"651","Big6_Urb_24","OH19-135-38",8.61640575438509,0.0752014603057193,1.87174346572286,-2.80695035916733
"652","Big6_Fre_23","2427",8.61200360655224,-1.08216554184846,NA,NA
"653","Big6_Laf_23","SC13S26",8.60991885508027,-0.706285508138037,2.22201712113886,NA
"654","Big6_Urb_24","22PU-3054",8.60707576642959,2.46161769806353,1.14946003364965,-1.55309756614513
"655","Big6_Woo_23","21PU-0285",8.60703529461107,-0.8420831107102,-1.38332638637086,-1.14741066955131
"656","Big6_Fra_24","2425",8.59005884981605,-1.52883742250571,NA,NA
"657","Big6_Urb_24","IL16LCSDH-06-T-2661-17",8.58987584601908,-0.328625890893265,-0.577374689947025,0.785051398277912
"658","Big6_Fre_23","OH20-98-32",8.58444607853015,-0.383720397867757,NA,NA
"659","Big6_Neo_24","OH21-115-96",8.58277951358385,2.02998880785834,0.617064580386835,1.14673925630426
"660","Big6_Fre_24","2020-5376",8.58181505112497,2.89464109923615,NA,NA
"661","Big6_Fre_24","OH21-15-73",8.58134751466216,0.539936048218749,NA,NA
"662","Big6_Prn_23","21PU-0296",8.58131556847833,-2.07598198225821,0.0584420324172802,-2.93055154437873
"663","Big6_Prn_23","21PU-0294",8.57303103806648,-1.62453282543937,0.626943106588272,-1.50313535628726
"664","Big6_Msn_24","2207",8.56460573819235,-0.682082796457456,NA,NA
"665","Big6_Fre_24","OH21-115-96",8.55705627844939,0.818612242494628,NA,NA
"666","Big6_Laf_23","2410",8.54652707592274,-0.986315247265098,1.04779020116485,NA
"667","Big6_Fre_23","16-8048",8.53936649677739,0.285798407838116,NA,NA
"668","Big6_Neo_24","19-23855",8.52107483929678,2.39759072732009,-1.9032907770174,1.48661837486403
"669","Big6_Neo_24","22PU-1048",8.52096961335295,0.372097308387993,-1.10956681916249,2.28998045526873
"670","Big6_Urb_24","IL2021-39253",8.51824680777493,2.3936080260549,-0.423584165761859,1.87562083772641
"671","Big6_Fra_23","2435",8.51452713683403,-0.762237310254156,NA,NA
"672","Big6_Mas_23","NY15150-01-01-12-1870",8.51174365151271,-0.930464590420244,0.602776726427675,-2.54462812538299
"673","Big6_Laf_23","2208",8.4978497247516,-0.907879605737219,-0.0380046958347337,NA
"674","Big6_Prn_23","07-19334",8.49510699852583,2.55919908044458,1.17438601394901,3.51840242185764
"675","Big6_Urb_23","2202",8.49258605819315,0.236664407248845,1.05455516455469,-1.23491152749701
"676","Big6_Fre_23","2406",8.48994903483528,-2.64169533779224,NA,NA
"677","Big6_Urb_23","2449",8.4879302221127,-0.660807453410514,2.18327288393113,2.27878529988577
"678","Big6_Urb_23","2227",8.47443412047748,-0.0280614087105937,-0.810777509301989,-0.0621374453811905
"679","Big6_Laf_23","2435",8.4543853204701,-0.610641265811843,0.157283612487082,NA
"680","Big6_Neo_24","2020-10001",8.43755255750659,2.20275547245039,-0.418043170598633,-1.08372397740364
"681","Big6_Fre_24","X17-1096-113-1-1-6",8.42024008966623,-0.144978602910898,NA,NA
"682","Big6_Woo_24","X17-1640-114-17-5-4",8.42009055511264,0.187593122600949,NA,NA
"683","Big6_Laf_23","X16-1002-4-3-3-1",8.41359453388699,0.144778352920381,-0.577983626028575,NA
"684","Big6_Prn_24","OH21*118-45",8.39300541486299,0.133742826465325,-0.759100781102926,NA
"685","Big6_Vin_23","2208",8.37085990098384,-1.19915299221658,1.25823197463938,NA
"686","Big6_Msn_24","2406",8.36283980614093,-2.26950341368156,NA,NA
"687","Big6_Woo_23","2423",8.36084898955728,-0.105307706145556,-2.77849081085953,-1.03906780886366
"688","Big6_Neo_24","21PU-0104",8.35610867268059,-0.158068442844019,-0.681730689438147,-2.88831066113499
"689","Big6_Fre_23","22PU-3081",8.35022961711587,0.100353545306002,NA,NA
"690","Big6_Prn_24","IL2021-28712",8.34812426666965,0.175662785103178,-0.594430131058833,NA
"691","Big6_Fre_24","2020-15726",8.34716639077655,1.94924397479147,NA,NA
"692","Big6_Prn_23","OH19-167-5",8.3334308282462,-1.83133342262813,-1.02538323031601,0.6042955697756
"693","Big6_Prn_23","X17-1673-29-3-5-1",8.32928076709476,-0.726729610697821,-1.20945569346459,-1.18952154642241
"694","Big6_Woo_23","2214",8.32268672841631,-0.492908537160872,2.34424823983536,-1.56082811590507
"695","Big6_Prn_24","X17-1078-4-20-1-1",8.31586018493534,0.826275938501829,0.184926524737358,NA
"696","Big6_Woo_23","2226",8.31481407830984,-1.32487922437971,1.12295043718897,-2.94842103834405
"697","Big6_Prn_24","X17-1279-58-8-5-7",8.30247705285299,0.0861927910001577,3.46444961862165,NA
"698","Big6_Neo_24","2020-12665",8.28932365223727,1.26345592641211,-2.51700680880514,1.11116236527886
"699","Big6_Prn_23","2414",8.2783032448907,0.11485188490547,-1.07647251244736,-3.01130057343349
"700","Big6_Urb_23","MI20W0120",8.27611372201045,-0.979073224724857,-0.0652383847626136,-0.370306774583096
"701","Big6_Fra_24","2427",8.25994410583968,-0.717321626439399,NA,NA
"702","Big6_Urb_23","2232",8.25903687198298,-3.40957419352881,0.285198530448804,-1.21507265289285
"703","Big6_Urb_23","21PU-0344",8.25774985364096,-1.87538977234361,0.675608650534924,0.588701268999089
"704","Big6_Urb_23","MI17R0357",8.25538802004723,-0.492632261756421,-1.7160391370747,-4.43522210723192
"705","Big6_Prn_23","OH20-96-116",8.24973127957903,0.294001038292045,-0.162665476200916,-0.490598990357394
"706","Big6_Woo_23","2221",8.24683802289154,-0.11121478362524,3.14280551319296,-1.3032620874861
"707","Big6_Urb_23","OH19-167-5",8.24237196104991,-1.18537348192213,-0.352518721511561,0.110550257085735
"708","Big6_Woo_24","OH21-117-72",8.23996274753233,0.399868506379403,NA,NA
"709","Big6_Prn_24","X15-1073-37-1-1-1",8.23964684989175,0.616593470978587,0.44775190483785,NA
"710","Big6_Urb_23","2408",8.2368627835974,-2.59068803982114,0.263566108631386,-0.336447125963772
"711","Big6_Woo_23","X16-1082-62-2-5-11",8.23174646121956,-0.503267671235159,2.2555067426926,1.00065696694372
"712","Big6_Neo_24","22PU-3153",8.22471727933628,-2.20412289855239,-0.993063164614782,-1.74261921491269
"713","Big6_Urb_23","2423",8.2246161669515,0.078243701252787,-1.99675735354678,-1.58475761733357
"714","Big6_Vin_23","OH21-8-3",8.21938580108579,-0.177176475698988,-0.388238413173657,NA
"715","Big6_Mas_23","2238",8.21659764502993,-0.882100813409283,1.31766165683915,1.06750330300111
"716","Big6_Laf_23","19-5122",8.2153595639659,1.13629727067564,-3.61238499776863,NA
"717","Big6_Fre_24","OH21-1-20",8.21293311565232,-2.08213945959125,NA,NA
"718","Big6_Woo_23","X15-1141-53-1-5-10",8.21083898904064,0.395014358320992,-0.768905874888449,-0.511055461580099
"719","Big6_Urb_24","19-18153",8.20971904551509,1.12036398241084,-1.2711012511253,-0.333763979012317
"720","Big6_Prn_23","X17-1078-4-20-1-7",8.20852218914438,-0.0853823816049367,0.0227701892811218,-0.0222245867920523
"721","Big6_Woo_24","X15-1085-56-15-3-2",8.20697351987897,0.711265512238516,NA,NA
"722","Big6_Prn_23","21PU-0293",8.19893759568258,-1.89591235391284,0.019433179710517,-2.12311159456589
"723","Big6_Urb_24","IL2021-43872",8.19382255086373,0.856561372922939,-2.01027104569053,-3.2876232527563
"724","Big6_Ith_23","2410",8.18778433167891,-1.21911123744487,NA,NA
"725","Big6_Woo_23","2441",8.18078584542086,-1.20832851464496,2.94048545461169,-1.4034015337021
"726","Big6_Msn_24","21PU-0285",8.17623204350014,-1.30634075057705,NA,NA
"727","Big6_Laf_23","21PU-0467",8.17492195483699,0.103214233543068,-0.471602995517535,NA
"728","Big6_Neo_24","2224",8.16943914156301,-3.85987850097358,1.15955470307486,3.08035269687475
"729","Big6_Neo_24","X15-1085-57-9-3-6",8.15600401502886,3.17420185914299,1.12622002369183,-0.37331810179333
"730","Big6_Neo_24","IL2021-27466",8.15334119387298,1.59586015368826,-0.359017822099783,-0.440707580910847
"731","Big6_Prn_23","2425",8.14519625534247,-1.19086359456545,0.725547554727487,-4.03749294665936
"732","Big6_Fre_23","21PU-0283",8.14240244787517,-0.482732191422561,NA,NA
"733","Big6_Fra_24","MI22R057",8.14065580763588,0.158058296239556,NA,NA
"734","Big6_Laf_23","MI21W0040",8.13537101065068,-0.500634030792727,-0.670140189184887,NA
"735","Big6_Urb_23","2220",8.13234631694833,-3.44728911609379,1.00943830680229,-2.23846649355884
"736","Big6_Urb_23","2257",8.13215030844598,-2.10841005887214,0.380952190589865,-1.19384831328728
"737","Big6_Vin_23","OH21-91-64",8.13174918554142,-0.738859340989028,0.582259704167896,NA
"738","Big6_Fre_23","21PU-0294",8.13042213400901,-0.695446942884859,NA,NA
"739","Big6_Msn_24","OH21*117-94",8.12294798621435,0.331285443213174,NA,NA
"740","Big6_Vin_23","IL16LCSDH-04-T-2659-3",8.10752399301125,0.875674856337416,-1.10204757594241,NA
"741","Big6_Urb_24","21PU-0645",8.1026859786983,1.84467488920834,-0.408505547413415,-5.4491862643856
"742","Big6_Prn_23","2435",8.08761466771537,-0.944569322891678,-0.810103179305299,-1.88742488184164
"743","Big6_Fre_24","X17-1673-29-3-5-6",8.07973618272553,-1.0111731779411,NA,NA
"744","Big6_Prn_23","IL16LCSDH-06-T-2661-17",8.07515502441603,0.420066650836545,-0.235321868791006,1.70025612073599
"745","Big6_Fra_24","2439",8.07101196579256,-0.786279986761459,NA,NA
"746","Big6_Mas_23","X17-1469-116-7-1-10",8.07019436467632,-0.950621173751885,-0.0755907219957788,2.66105519051039
"747","Big6_Woo_23","21PU-0283",8.06125685366794,-1.1913746798993,-0.831358710075328,-2.17449436250652
"748","Big6_Prn_24","IL16LCSDH-09-T-2664-28",8.05123467770246,4.63574251632168,0.150038684783239,NA
"749","Big6_Urb_24","2417",8.04206003983733,-1.13805519366025,-2.86376045244751,-4.36703424262247
"750","Big6_Prn_23","X14-1008-92-13-3",8.04177031800841,0.73289204849752,0.193866616709096,0.892278879805735
"751","Big6_Woo_23","NY12428-1-12-01-01-1765",8.040661148026,-0.447684592965882,2.8402271704855,-1.55661074713572
"752","Big6_Fre_24","2447",8.03811845300369,0.0404700665219224,NA,NA
"753","Big6_Neo_24","19-19205",8.03639137154783,1.3335685081245,-2.89840287365986,-3.07009833331948
"754","Big6_Neo_24","OH21*118-41",8.02586374463501,0.962022047364052,0.474797020631837,-0.897050986927556
"755","Big6_Fre_23","2434",8.02526935948431,-0.687530963863635,NA,NA
"756","Big6_Vin_23","OH20-96-99",8.02454458645674,0.34188685235648,-1.09911992522626,NA
"757","Big6_Fra_23","2406",8.02323443454695,-2.7475348460024,NA,NA
"758","Big6_Msn_24","2416",8.01746583333825,-0.726937281849925,NA,NA
"759","Big6_Fre_23","2431",8.01531425286731,-3.03443664641692,NA,NA
"760","Big6_Fre_23","2450",8.01480182430523,-1.29405662007705,NA,NA
"761","Big6_Urb_23","22PU-3081",8.01461345959864,-0.212693557422954,-0.504302311918906,-1.89914986380851
"762","Big6_Prn_24","2020-14116",8.01445189278528,0.0614612705907508,-0.78665335352303,NA
"763","Big6_Prn_23","2208",8.0092137494431,-0.204515127467235,1.68684472771061,-3.20343979701262
"764","Big6_Fre_24","IL2021-15134",8.00191560282867,2.29315365930218,NA,NA
"765","Big6_Vin_23","MI16R0720",7.99970275296988,-1.53639728123034,-1.08229904046395,NA
"766","Big6_Woo_23","X14-1205-147-16-1",7.99845604710057,1.06357077963185,-0.376354568921357,2.38697735697286
"767","Big6_Urb_23","IL16LCSDH-04-T-2659-216",7.99181108691303,1.39731356227959,-0.838087531806009,-0.490483237551776
"768","Big6_Prn_23","2219",7.9880521713352,1.35258235039256,0.554686983725768,-0.081826230420418
"769","Big6_Prn_23","B726",7.98734805379438,-0.227864961800378,-1.69452241606134,-1.33711778119382
"770","Big6_Woo_24","2236",7.98503883484071,0.140717818293168,NA,NA
"771","Big6_Fre_23","2437",7.98363843204122,-0.674673391011078,NA,NA
"772","Big6_Urb_24","19-22757",7.97964111461085,1.50560132470437,-2.35144634978512,-0.29696978102592
"773","Big6_Urb_23","2245",7.97736784993928,-3.48406568719668,0.831315794854077,-1.76554215102481
"774","Big6_Urb_24","2020-9801",7.9720472221019,2.30702465117811,-2.80761413436995,-0.405345065148302
"775","Big6_Woo_24","X14-1031-103-4-1",7.96775969096533,-0.619514638717054,NA,NA
"776","Big6_Woo_24","OH20-96-99",7.96336078104289,-0.175399987519994,NA,NA
"777","Big6_Urb_24","22PU-3153",7.96297588726087,-2.08739260083648,-0.887094208631095,-1.87288046579402
"778","Big6_Fre_23","OH21-91-64",7.95336649713382,-0.542865555207471,NA,NA
"779","Big6_Prn_24","X17-1414-103-1-1-7",7.94259084494045,1.58556686143585,0.477893662980826,NA
"780","Big6_Laf_23","21PU-0532",7.93965511657714,-0.0541101102979829,-1.2477111747581,NA
"781","Big6_Neo_24","18-23760",7.93172817362966,1.29400013313258,0.38137634862705,2.59322063946249
"782","Big6_Vin_23","22PU-3081",7.92468505753181,0.383241088367134,-0.711585753300294,NA
"783","Big6_Fre_23","21PU-0288",7.92338735789484,-0.434158406571192,NA,NA
"784","Big6_Prn_24","X14-1107-95-19-5",7.91976350266177,1.47606995277712,0.809694642786113,NA
"785","Big6_Neo_24","19-13451",7.91675080737617,-1.18697638013149,-1.56378917941387,1.58072234347618
"786","Big6_Fre_24","OH19*102-76",7.91588780453038,-0.377938155731361,NA,NA
"787","Big6_Msn_24","21PU-0296",7.91269593884379,-2.06621577159683,NA,NA
"788","Big6_Prn_23","2215",7.88652220981341,-0.263547330530898,-0.286348039456941,-1.26096389828793
"789","Big6_Msn_24","IL16LCSDH-04-T-2659-3",7.88544631553766,0.332081615189772,NA,NA
"790","Big6_Laf_23","2241",7.88302730609799,-0.671269138784006,1.18906938684988,NA
"791","Big6_Fre_23","21PU-0295",7.87531269547872,-0.141437320973729,NA,NA
"792","Big6_Laf_23","X15-1004-24-6-3-7",7.87309478895724,-0.656599183430754,3.04419131669873,NA
"793","Big6_Prn_23","X17-1469-116-7-1-10",7.87121548626973,-0.508316548904735,-0.771696919993802,1.49435536918356
"794","Big6_Prn_24","18-23760",7.8644951551407,3.75478594794777,0.0756991823011243,NA
"795","Big6_Laf_23","OH18*48-106",7.86430413409027,-0.725556197953285,1.63884300057265,NA
"796","Big6_Woo_23","2414",7.86348506016224,-1.02913172529536,-1.20858519630239,-3.56635227067365
"797","Big6_Urb_23","2261",7.85302559139523,-2.01844318520961,0.776394046652375,0.465973301251324
"798","Big6_Fre_24","X14-1206-52-2-1",7.84841843994096,-1.56537978233139,NA,NA
"799","Big6_Urb_23","2412",7.84120598882786,-0.293538056686895,-1.2938249069099,-4.43615340581796
"800","Big6_Mas_23","2439",7.83960279234393,-1.44853618673367,-0.079816058007088,-2.28557319875505
"801","Big6_Mas_23","2437",7.83567475932755,-0.256082299963067,-0.653046440760217,-3.94866409682458
"802","Big6_Neo_24","OH21-2-32",7.83562459439724,-0.926994616771258,-0.906429165227182,-3.26769836990689
"803","Big6_Vin_23","2435",7.83210024420343,-0.416481245059798,-0.679904510734894,NA
"804","Big6_Fre_24","OH19-145-14",7.82275384613171,-0.856279461660142,NA,NA
"805","Big6_Msn_24","MI22R142",7.81721075052818,-0.989770941713511,NA,NA
"806","Big6_Laf_23","21PU-0104",7.81217068713215,-1.07298430593405,-1.20913477017246,NA
"807","Big6_Neo_24","22PU-3048",7.81159165516997,0.429493018240069,-1.62983046481099,2.05679797497489
"808","Big6_Laf_23","2244",7.80563665091976,-0.790793170281365,1.32411151844067,NA
"809","Big6_Woo_23","OH20-17-110",7.8032724558152,1.15308822004034,-0.516239851140022,1.70166278342878
"810","Big6_Prn_23","OH21-92-54",7.79077630247707,0.18095321598107,-2.27566855064764,-1.23871837556432
"811","Big6_Fre_24","21PU-0104",7.78565414990972,-1.39802303138719,NA,NA
"812","Big6_Woo_24","2231",7.78216839928013,-0.298823492645949,NA,NA
"813","Big6_Neo_24","2020-16102",7.78108112625661,1.70602817516827,-3.91424780562568,0.936625392017761
"814","Big6_Urb_24","IL2021-18124",7.77776634963238,1.62752536585528,-0.978872523268567,1.99441464134807
"815","Big6_Urb_23","OH21-92-54",7.77725147479768,-0.76243581144432,-0.821939182346556,-2.28172878993858
"816","Big6_Msn_24","OH21-8-3",7.77642017683851,-0.179399953643789,NA,NA
"817","Big6_Urb_24","12-26004",7.77306699393701,-0.234874491834606,-4.23967243598111,-2.55367834922182
"818","Big6_Fre_23","21PU-0293",7.76807168048349,0.329600919464855,NA,NA
"819","Big6_Msn_24","OH20-36-80",7.75977511249401,0.519721701835082,NA,NA
"820","Big6_Vin_23","MI22R057",7.75878006148254,0.160467348452091,-0.881754429406276,NA
"821","Big6_Urb_23","21PU-0281",7.75086807172904,-2.35093070113624,0.301619218578747,-0.563818302118254
"822","Big6_Neo_24","21PU-0561",7.74596409984676,1.8101484505197,3.57959284163011,2.51971927013934
"823","Big6_Fre_23","21PU-0280",7.74295247778554,-0.726444083959769,NA,NA
"824","Big6_Prn_23","OH19-145-14",7.74108306978281,1.21137228729796,1.20916730421085,1.9549625470818
"825","Big6_Prn_23","2416",7.73676501983151,0.524733243395583,2.26974772873863,-2.33291090815838
"826","Big6_Fre_23","21PU-0286",7.72001356889972,0.649533740522647,NA,NA
"827","Big6_Woo_23","X14-1031-103-4-1",7.71506406154074,-0.99092295678981,-0.0949193976404039,-1.34619610527656
"828","Big6_Fre_24","OH19-161-70",7.71255135464602,0.626683380246648,NA,NA
"829","Big6_Msn_24","OH20-98-32",7.71161962182574,-0.479849517184902,NA,NA
"830","Big6_Woo_23","OH20-18-51",7.70898780083802,-0.371674130964643,0.812868143867986,-0.244100450427829
"831","Big6_Urb_24","21PU-0561",7.7076585712658,4.20956368166932,3.1552625264937,3.27109811356369
"832","Big6_Woo_23","21PU-0296",7.70532938952262,-1.12958298827999,-0.545913696224224,-2.42536252657143
"833","Big6_Woo_23","MI22W191",7.70260433471759,-0.632322085576096,0.803518832734221,5.42829074603804
"834","Big6_Msn_24","2424",7.70258959569431,-0.0572884464342309,NA,NA
"835","Big6_Urb_24","MI21W0040",7.70049156181001,-3.32923948441441,-0.675767555660471,-2.11849999630981
"836","Big6_Woo_23","2433",7.69521268535405,-1.01494287136306,-0.321210406208454,1.96558757611987
"837","Big6_Urb_23","2234",7.69073544255229,-1.25182997377263,-0.133629434859742,0.305890581785536
"838","Big6_Neo_24","X17-1414-103-1-1-7",7.6874077538018,0.832092656588704,-0.312176587134571,0.706055272389221
"839","Big6_Prn_23","OH21*4-97",7.68663365836387,1.32249434464334,-0.457943985710736,0.135247516502184
"840","Big6_Urb_23","2438",7.68316714957485,0.119124056518645,-0.132297524205292,2.3152817311059
"841","Big6_Woo_23","MI20R0012",7.67906780470255,1.22295505791147,0.878334829752031,0.458046191502784
"842","Big6_Neo_24","22PU-3054",7.67562834412566,2.39239658287302,1.42979342682258,-2.4235440339173
"843","Big6_Fre_24","2425",7.67541079402416,-1.40552745745671,NA,NA
"844","Big6_Urb_23","NY12351-1-14-20-1484",7.67136148813279,-1.22206837751223,1.19491545905212,0.926367209146528
"845","Big6_Vin_23","2425",7.66526521692224,-1.75199909018923,0.91772565861802,NA
"846","Big6_Vin_23","OH20-96-116",7.63511154903419,0.458625791054371,-0.220156377732025,NA
"847","Big6_Urb_23","SC13S26",7.63037276371707,-1.39556441282559,1.57836421754672,-0.65754476060812
"848","Big6_Fre_23","21PU-0104",7.62938365829256,-0.581539353616806,NA,NA
"849","Big6_Fre_24","X17-1673-29-3-5-1",7.62590139412816,-1.46158325751441,NA,NA
"850","Big6_Neo_24","MI20R0096",7.62323930114186,-2.97696375263258,1.36585243457137,-2.70671915972218
"851","Big6_Fre_23","MI22R057",7.62106697152072,0.269573892013331,NA,NA
"852","Big6_Fre_24","2404",7.61250144069083,0.594174067870818,NA,NA
"853","Big6_Mas_23","MI22R115",7.60694305556707,-0.284820281470679,-0.16712649318053,-0.743929715026777
"854","Big6_Urb_23","2263",7.60323323897711,-3.29853241635318,3.46101066490665,3.09569950834223
"855","Big6_Laf_23","22PU-1062",7.60027341688724,1.29947195702819,0.691526270376512,NA
"856","Big6_Fra_24","2203",7.59654581513495,0.0473826138827727,NA,NA
"857","Big6_Laf_23","MI22R142",7.59380510709328,-0.907599519349361,1.99440335619062,NA
"858","Big6_Vin_23","OH21-2-74",7.59053495355461,-0.268403106280615,-0.414844299882927,NA
"859","Big6_Prn_24","2436",7.589333976283,-0.773392742630397,-0.701526576784232,NA
"860","Big6_Fre_23","2207",7.58907191542257,-0.511988800882403,NA,NA
"861","Big6_Fre_23","MI22R109",7.58744045231225,-1.36283383456334,NA,NA
"862","Big6_Urb_23","2441",7.58160904802168,-2.07448666937995,2.22708102482277,-1.90423168517515
"863","Big6_Prn_23","2437",7.57999597853106,-0.0916347163864083,-2.33773235083109,-3.08290846603867
"864","Big6_Fra_24","MI22R115",7.57765213736287,-0.687286232741333,NA,NA
"865","Big6_Fre_24","X15-1004-24-6-3-7",7.57689880526629,-3.37884299905364,NA,NA
"866","Big6_Prn_23","2209",7.57661696307164,0.503396029593083,2.29423716850175,-2.00466103804446
"867","Big6_Woo_23","2411",7.57480020529906,0.0189585457835723,1.06930738648885,-1.55354930507671
"868","Big6_Neo_24","IL16LCSDH-02-T-864-59",7.56470646751998,1.02124523480607,-2.17355357517857,-1.72083026265788
"869","Big6_Mas_23","NY12325-1-10-12-1476",7.56091283939788,-0.977786420843008,2.15221255894594,-1.68067634970252
"870","Big6_Laf_23","2414",7.56072234856658,-1.38431267727545,-0.525763440523531,NA
"871","Big6_Urb_23","2405",7.55998251184957,-2.2624060875717,1.63982751281372,2.9713582096317
"872","Big6_Woo_23","2244",7.55585094199995,-0.669869571372331,0.419343393797533,0.726074802779613
"873","Big6_Fre_23","OH20-36-80",7.54891216597554,-0.0609083368146143,NA,NA
"874","Big6_Laf_23","OH19-71-5",7.5484568196934,0.802935899726791,-0.494141509230166,NA
"875","Big6_Laf_23","2434",7.53053693764958,-0.56021379087213,1.65108175745575,NA
"876","Big6_Urb_23","MI20R0012",7.52574878257204,0.871150017745614,1.20223351673101,-0.505480917623601
"877","Big6_Fre_24","22PU-3086",7.51469340686991,-2.27331977693944,NA,NA
"878","Big6_Prn_23","21PU-0286",7.51265438168694,-2.19710003727947,-0.312564680038905,-2.29078556896676
"879","Big6_Woo_23","21PU-0295",7.51152591051748,-0.956851597534628,-1.25543586468833,-1.01377558503379
"880","Big6_Woo_23","2421",7.51086853102033,-0.614383233787494,2.84221534361718,-2.06497759082125
"881","Big6_Prn_23","MI20R0210",7.49711103251282,-0.319770393174219,2.74792282756599,-4.35312587603304
"882","Big6_Fre_24","IL2021-22316",7.49641560898866,1.1758181146551,NA,NA
"883","Big6_Neo_24","19-12926",7.49504297859602,2.28786558512612,-3.33594953823334,1.07757090336695
"884","Big6_Neo_24","OH18-46-89",7.49450065968174,2.08853922300151,2.28805521840833,2.70898266264974
"885","Big6_Urb_23","2440",7.49387115046188,0.0391772353442399,0.254159561766788,0.969664816319998
"886","Big6_Vin_23","OH19*102-76",7.49351824618369,-0.212825304120465,0.321186842659949,NA
"887","Big6_Fre_23","OH21-8-3",7.49256379893558,0.178069401631767,NA,NA
"888","Big6_Urb_23","X16-1021-131-19-1-1",7.49055334327816,1.66747167889803,0.76377012302644,-0.458756530888661
"889","Big6_Neo_24","2205",7.49008895776504,-1.43976918583546,0.499370967686201,-2.06535050769645
"890","Big6_Prn_23","21PU-0283",7.48178808526287,-2.22201791328961,-0.517144006814697,-2.6076555601408
"891","Big6_Mas_23","21PU-0297",7.47636470531456,-1.90806723254327,0.794262166078369,-1.46852724524812
"892","Big6_Woo_23","2210",7.47340338762459,-0.307381706474866,0.840520480637424,1.13140759382616
"893","Big6_Woo_23","IL16LCSDH-06-T-2661-17",7.47309716310456,0.039930290917329,-0.263860213036347,0.526953396738731
"894","Big6_Fra_23","2431",7.46373591665019,-2.53119268231362,NA,NA
"895","Big6_Laf_23","22PU-3109",7.46366841189422,1.30428003920028,0.301460281378501,NA
"896","Big6_Fre_24","OH20-96-116",7.46279115371124,0.678494738468482,NA,NA
"897","Big6_Woo_24","OH21*118-41",7.45640203223996,0.278825640654326,NA,NA
"898","Big6_Urb_24","22PU-3110",7.45298565366753,2.53171709656519,0.260812828854127,2.26866385174882
"899","Big6_Prn_23","OH19*138-14",7.45186252687847,1.78766909619246,1.35234295145033,3.93456152077814
"900","Big6_Urb_24","2020-2010",7.44121246182875,0.710653033974648,-3.53914677045203,-2.02062317083531
"901","Big6_Fre_23","22PU-1001",7.44080096132251,0.293515433202334,NA,NA
"902","Big6_Laf_23","22PU-3473",7.43351305456387,2.72665676160961,-0.907582743616989,NA
"903","Big6_Msn_24","21PU-0283",7.43329069110517,-2.18071144588495,NA,NA
"904","Big6_Msn_24","X16-1021-84-20-3-1",7.43165497646581,-0.410835763907208,NA,NA
"905","Big6_Msn_24","2431",7.4311627437449,-2.56006344836645,NA,NA
"906","Big6_Fre_24","22PU-3152",7.43030541850682,-1.45006513042498,NA,NA
"907","Big6_Msn_24","2401",7.42990452625721,-0.274495247326777,NA,NA
"908","Big6_Fre_24","OH21-116-81",7.42264725204608,-0.221954763846109,NA,NA
"909","Big6_Vin_23","07-19334",7.421583334778,1.05346057725977,1.09119248433161,NA
"910","Big6_Woo_24","21PU-0297",7.41601364108904,-2.41313761421475,NA,NA
"911","Big6_Msn_24","X16-1002-4-3-3-1",7.41540015278122,0.209885103169588,NA,NA
"912","Big6_Fra_23","2416",7.40665217500041,-0.408079098612994,NA,NA
