"","germplasm","grain_yield_bu_ac_Big6_Fra_23","grain_yield_bu_ac_Big6_Fra_24","grain_yield_bu_ac_Big6_Fre_23","grain_yield_bu_ac_Big6_Fre_24","grain_yield_bu_ac_Big6_Ith_23","grain_yield_bu_ac_Big6_Laf_23","grain_yield_bu_ac_Big6_Laf_24","grain_yield_bu_ac_Big6_Mas_23","grain_yield_bu_ac_Big6_Msn_24","grain_yield_bu_ac_Big6_Neo_24","grain_yield_bu_ac_Big6_Prn_23","grain_yield_bu_ac_Big6_Prn_24","grain_yield_bu_ac_Big6_Urb_23","grain_yield_bu_ac_Big6_Urb_24","grain_yield_bu_ac_Big6_Vin_23","grain_yield_bu_ac_Big6_Woo_23","grain_yield_bu_ac_Big6_Woo_24","heading_time_jd_Big6_Laf_23","heading_time_jd_Big6_Laf_24","heading_time_jd_Big6_Mas_23","heading_time_jd_Big6_Neo_24","heading_time_jd_Big6_Prn_23","heading_time_jd_Big6_Prn_24","heading_time_jd_Big6_Urb_23","heading_time_jd_Big6_Urb_24","heading_time_jd_Big6_Vin_23","heading_time_jd_Big6_Woo_23","maturity_jd_Big6_Neo_24","maturity_jd_Big6_Urb_24","plant_height_in_Big6_Laf_24","plant_height_in_Big6_Mas_23","plant_height_in_Big6_Neo_24","plant_height_in_Big6_Prn_23","plant_height_in_Big6_Urb_23","plant_height_in_Big6_Urb_24","plant_height_in_Big6_Woo_23","test_weight_lb_bu_Big6_Fra_23","test_weight_lb_bu_Big6_Fra_24","test_weight_lb_bu_Big6_Fre_23","test_weight_lb_bu_Big6_Fre_24","test_weight_lb_bu_Big6_Ith_23","test_weight_lb_bu_Big6_Laf_23","test_weight_lb_bu_Big6_Laf_24","test_weight_lb_bu_Big6_Mas_23","test_weight_lb_bu_Big6_Msn_24","test_weight_lb_bu_Big6_Neo_24","test_weight_lb_bu_Big6_Prn_23","test_weight_lb_bu_Big6_Prn_24","test_weight_lb_bu_Big6_Urb_23","test_weight_lb_bu_Big6_Urb_24","test_weight_lb_bu_Big6_Vin_23","test_weight_lb_bu_Big6_Woo_23","test_weight_lb_bu_Big6_Woo_24","YLD_mean","HD_mean","MAT_mean","PH_mean","TW_mean"
"61","MI20R0096",136.708729230833,172.827929354228,143.420817808779,114.277443446775,68.0225595815628,108.364219574887,45.0319535781987,114.246203176728,148.741810804601,195.212505115282,112.129972349796,91.206981533804,133.31719279928,127.353687636549,66.8477981463291,132.683764369655,146.38090815731,209.756894758018,219.340246495223,229.55047513484,176.77783768566,138.417518913673,158.221684611623,154.881370471826,209.731876633675,125.366426589869,204.532640565495,289.098873020252,287.101824352026,32.0276079470457,52.2370485600725,91.4840525937951,42.6700375200243,44.9506987982364,65.3290523233106,48.3658175982948,92.4566456761073,110.602181285789,78.3898224795872,96.4821633183553,56.4832959278081,68.7619196183766,81.2430138435802,89.2759078055328,109.058818636781,102.864549777828,64.2198103506397,77.2198116849242,74.8601404616071,93.0301506054932,56.9442601444918,64.6092985683081,79.4286530496627,120.986733921447,182.65769718599,288.100348686139,53.8663307629685,82.1135554844043
"62","OH19-145-14",135.923034552056,147.950671668357,160.15906870853,113.592396250281,94.0827911766711,104.602061781183,42.8601674226296,117.86465889006,133.473344054493,100.405208532184,142.715636901389,83.4783184613338,174.198859084706,119.174213878919,94.6669866549941,150.561735244631,136.679533565108,206.788432722117,171.39533108858,253.928001303314,121.110589104517,165.726788970327,134.456630800603,186.359507655536,174.1241928949,126.211598345002,232.517074748478,156.647487014652,241.493694653884,30.3720611287337,56.3501369508465,96.4495220210579,52.1171664341349,56.9766079868386,58.53192651806,54.3257962755166,99.6316088211177,102.030032684505,91.9686144707148,92.0558616927107,83.1682387896853,67.2685089153391,69.8865608149761,94.0333302562392,96.5580783900334,54.5509651382259,82.2300828347106,66.2410148013689,95.9414471070717,86.1208125152799,98.6699357138025,66.1972609976916,73.586946588754,120.728746283972,177.261814763337,199.070590834268,57.8747453307412,83.5376059136604
"63","2236",135.53977126259,163.619589828395,147.57443970485,123.675604683883,68.0225595815628,117.167884197554,45.7817758655639,112.371279385863,153.082313346031,100.405208532184,126.511327835157,87.3515664791345,175.35119069759,137.390403600513,66.8477981463291,137.147581686512,154.212403685284,221.04477505676,202.614526201503,234.8524572082,121.110589104517,158.796278172193,156.790494621488,175.272002179699,204.289203979773,125.366426589869,218.324013091074,156.647487014652,272.024151531378,33.2813815315977,52.161465207345,110.105349702218,48.0565826004308,54.6103440983583,66.4281596891207,45.6956248883787,96.7308739703091,109.659629334865,79.5769223752654,99.0813503055898,56.4832959278081,65.9580062626979,80.4743645867422,89.6772500696881,108.193677485782,54.5509651382259,76.312531728727,75.9344494268967,91.0906566645284,92.1308787366218,56.9442601444918,61.3027767127274,85.3131142788168,120.708982265823,181.846076620508,214.335819273015,58.6198439596356,81.1420590088108
"64","X16-1079-65-13-5-1",122.64728794253,163.114642247442,133.284736895704,119.962791879875,68.0225595815628,115.910070168037,43.1014771544848,110.634659825466,142.677903302224,178.184879024813,123.876731006833,96.4427277950049,154.415928785677,128.752687509585,66.8477981463291,131.899070633238,151.913672669615,210.947811379179,177.367884684349,224.87580139266,156.028359280688,146.457758451447,152.866963730774,166.533915688965,199.124137624665,125.366426589869,204.139900165593,267.726954079943,276.943636174034,30.5430485815357,50.9753135380235,99.4289497672243,46.4721807553702,51.5303857041338,66.0117437415807,43.4859144457762,90.1660541091499,110.624792052086,75.347724986175,98.9699917972834,56.4832959278081,62.9019386113273,75.6920146562517,86.9115304400221,108.039173517144,104.025863452208,73.810654366236,74.9531408708554,89.5439327631922,97.5029634175163,56.9442601444918,59.6589912065423,79.8139668106139,120.687624974613,176.370895898819,272.335295126988,55.492505219092,82.4347228899355
"65","X16-1002-4-11-1-7",133.64369112996,162.570157975313,143.072771998872,113.474237771425,68.0225595815628,101.38447871167,45.3701005452652,113.460800937892,156.500353989578,182.735026725915,127.025249900122,89.9112547346534,146.061560159603,130.315237580907,66.8477981463291,126.308507311517,144.762892828017,194.23673815632,220.849185571772,214.906352952895,178.291711793972,153.661769512844,164.474816119023,173.875806501542,216.814330601784,125.366426589869,198.872730674565,288.993226415914,292.608060397976,33.5631268234822,49.9185546648766,79.1296125161893,48.4274644424976,52.4923086091163,68.9991544309089,46.7635763917817,88.4617591101528,110.840399794831,77.0769637588818,97.9115584699666,56.4832959278081,68.6718050170432,81.0811086511965,87.262435095213,110.959957465914,103.194481869644,74.0411402319059,79.8634839132307,86.1390799394639,92.8966620518269,56.9442601444918,63.7102586208871,82.2931157317781,120.674510589918,184.134986847459,290.800643406945,54.1848282684075,83.4018685761315
"66","NY16058-01-06-1900",132.49836318426,159.615117147896,145.828953504565,120.840339620588,68.0225595815628,103.925930789598,44.3020262470485,114.709884020017,138.929304070254,183.637913680835,128.982505666484,90.6477351335287,159.998889278048,124.7833300038,66.8477981463291,133.468733245967,134.410898585206,188.249845895408,201.550772600162,221.108982876984,173.220345299071,149.577677545201,155.904514080723,179.737795858439,205.553744972301,125.366426589869,202.007873658384,285.138070448773,281.793215639207,31.9419448990417,49.4500091605199,83.2388942428586,49.91619985309,52.3912244328262,63.27802351964,46.8248351370224,90.3726603904925,111.533004542379,78.4159977938497,97.3203739238621,56.4832959278081,66.0075208375365,79.6943633737104,87.1443174800516,108.058978981709,105.620960705779,77.9619081871978,76.5917867012755,88.3606930925291,95.4288623850394,56.9442601444918,64.3684195493064,79.135969832289,120.67354599447,180.227797937654,283.46564304399,53.8630187492856,83.4966690499592
"67","16-8048",149.036368903371,139.703482930011,155.161678734322,107.859443323817,68.0225595815628,129.324998412217,40.4521523514963,129.998397223427,129.286658562088,100.405208532184,141.702198606962,82.2656854651771,198.044708134102,139.884290539946,66.8477981463291,148.001282543749,123.561476655265,235.834695023138,153.37311511445,253.886293087585,121.110589104517,176.680200581427,126.559058607973,209.909341382021,187.02269421724,125.366426589869,233.081898327982,156.647487014652,260.774032813826,28.2422206872991,58.3183851572299,141.540105415455,54.9282817918451,65.2243729579508,60.63061397166,51.2993394907633,103.596205437927,101.791098994502,86.6154801568042,81.1688637882346,56.4832959278081,75.1972507695956,63.9335606860587,101.542779820761,94.5135743577598,54.5509651382259,85.9494486577579,61.0917832058544,108.126873152991,93.1925880100881,56.9442601444918,64.8791005951782,63.8096020247754,120.562258155648,182.28243120362,208.710759914239,65.7404742103148,79.6109841687537
"68","21PU-0031",154.29219827818,147.998326285043,173.324672740831,103.505859202851,68.0225595815628,111.412922160886,42.6954913713546,129.660503069494,132.366034141029,100.405208532184,148.769536214824,77.2152383127815,180.197568056702,124.9174549313,66.8477981463291,152.55494216744,135.11797344622,233.052730719,183.272088441858,253.203232128259,121.110589104517,182.561749778361,135.152290314251,203.332448830882,179.547619672807,125.366426589869,231.540253899262,156.647487014652,244.66122438838,30.0486413120135,58.4778786735618,122.102049293086,56.7992946252038,61.843788932288,57.8982715226943,56.2421778147906,102.518207374066,105.138880477401,93.1595379057985,85.7794121712994,56.4832959278081,79.9505436224588,71.8849188935172,101.005164131749,99.4519066408245,54.5509651382259,85.4823405637543,66.1409541844616,99.1727116825949,90.328759273688,56.9442601444918,74.7863436300038,69.7069028514398,120.547310978765,184.813942947907,200.654355701516,63.3445860248054,81.9108885066814
"69","NY12007-2-4-13-1381",137.468252495225,147.384938640974,153.225662065062,102.794538792082,101.262530518594,122.242744430731,43.6947120338982,121.010951222922,134.82170001969,100.405208532184,138.330477742108,75.2301935551205,173.850808201316,109.338565196745,116.000852348613,144.275863755256,127.135273287891,239.194209516328,127.72837077274,255.197580928613,121.110589104517,171.480056424968,146.047838442133,186.694131946564,181.839058779203,127.482084966988,237.548948868654,156.647487014652,245.195359027239,31.3261552525327,56.4287381849266,84.8421669902199,53.3536768840299,59.4456062280506,58.1855281839834,50.5305588693092,101.37968128139,96.490874888531,86.729014649314,85.2064137712857,91.0624095855161,67.9973553517637,73.1278591559887,94.6022179037857,97.0011498006653,54.5509651382259,84.992297972749,70.2709939185793,97.4546388263672,78.7482481818071,104.464063429738,64.4551660931181,73.1885268922747,120.498427814024,179.432286975071,200.921423020945,56.3017757990075,83.6306986377117
"70","NY15116-01-06-01-1804",144.239301443254,141.958973759591,157.864737505308,100.322467287717,99.434135311807,131.731829434051,43.9280486343163,120.581349162967,126.822371411874,100.405208532184,139.385981169428,71.3925571659343,181.504736190994,107.538109322745,110.169199566534,147.115329411325,121.715388810048,234.636026071054,127.72837077274,260.203614649523,121.110589104517,173.75134488265,137.184657405293,194.084230026677,180.92806146025,127.093374208519,234.403206323252,156.647487014652,241.668513669688,31.9033901615549,56.1881999309916,84.3628718246031,52.6891636909537,58.4327829174945,58.1559565490764,50.8070896513035,103.84169605652,92.1697686155546,89.0932047484613,83.892191306933,90.0286756489921,69.843361861605,72.9969018096828,97.3771537599686,89.3436980797227,54.5509651382259,86.5052830752569,69.6923173956048,100.70143173865,74.5826304772288,103.823209494129,64.6663320850629,74.3869857801022,120.359395536475,179.112347490447,199.15800034217,56.077064960854,83.3821062983354
"71","X14-1006-98-19-1",143.363589904597,148.377018774845,153.551673951201,116.627580805163,68.0225595815628,119.457574099076,43.3105897944448,124.79193618467,140.229451593138,100.405208532184,143.344633203834,87.2030663002222,168.851556925375,133.220613798692,66.8477981463291,143.657404667793,144.200003064228,217.614786541386,127.72837077274,245.855669000772,121.110589104517,170.540284511279,136.754735737144,197.158054293241,183.289730725567,125.366426589869,221.143055945484,156.647487014652,252.111643246649,31.0110731766818,56.9183931146275,87.8080557373797,54.8065328699639,59.0487728501002,61.1043163216242,52.0251822112621,99.2356810636621,104.349889799772,86.5370974075865,94.2644230412939,56.4832959278081,72.9216004844932,71.2087826091917,96.2666605776633,101.927442571004,54.5509651382259,83.9966546178812,68.6658288274777,96.8701121069747,90.0976338969557,56.9442601444918,66.2065295365243,75.6477988432046,120.321309372197,174.6561703222,204.379565130651,57.5317608973771,80.9514503878947
"72","OH21*88-10",147.501990890072,148.921973429384,162.518122148609,113.846681401696,68.0225595815628,121.485925637994,43.0679398584889,127.785727700846,138.895027578078,100.405208532184,139.63480933355,83.4563913624337,171.373653077432,119.558227850312,66.8477981463291,149.692091426841,138.664707320917,226.457635568286,183.061456059501,249.800867479762,121.110589104517,164.550979403248,136.158244182375,193.668697871662,180.827889681317,125.366426589869,233.789207668571,156.647487014652,253.940206261941,30.8765808715696,56.9756344953082,88.6692397167734,53.3869185013166,58.3644953576756,59.2478345734786,52.9318145445078,101.580016944886,106.400927668194,90.3170207302641,96.3883679783298,56.4832959278081,74.1339733627728,70.4226821460492,97.8986678937556,102.090943190976,54.5509651382259,82.5558127032628,69.0205444134085,96.5023794799668,89.8854473287909,56.9442601444918,67.265457437617,76.4542061907477,120.098755016278,181.479199360911,205.293846638297,57.20750258009,81.6997040399733
"73","OH20-17-66",129.316619634927,159.059289998569,151.029653285765,114.075815441631,68.0225595815628,113.369778680196,43.8307841039621,109.163969417215,141.315119527733,166.099649104685,128.074362515711,83.3769003305452,160.388662159229,116.913503215561,66.8477981463291,142.278765032637,146.692845708912,213.56957433807,192.039804997111,224.887964602179,145.439582559125,152.298772236283,148.891686675537,171.0032142654,200.415430627935,125.366426589869,222.450026456079,256.764635043449,275.25255896955,31.2609569997681,48.960674743762,107.934410241835,46.862959442533,50.5292643248149,63.5949609599844,47.0778000807015,92.9367154697484,109.038804155003,83.2198825652942,97.0862074806777,56.4832959278081,64.3916417771938,75.5868796826364,85.8069702920806,104.511022264077,96.7577014430486,73.7113139178531,73.1660178446096,88.017043507881,89.9005852586512,56.9442601444918,62.2359721621346,80.1650179628541,119.991533875598,179.636248334759,266.008597006499,56.6030038276284,81.7623136385908
"74","21PU-0286",123.006059960939,165.907942549531,137.570110869461,118.867588942724,68.0225595815628,115.882915172238,43.1377798700545,104.328762189178,142.453409323061,182.69955230661,114.005342991918,83.2817400046723,161.721215309996,127.994853795662,66.8477981463291,136.30036326496,147.190421857366,205.284635846281,192.701398041706,217.702937079198,168.353485574206,137.967569756772,155.165873126712,158.87657948734,202.907579865413,125.366426589869,211.844476015681,283.778333878263,280.838084838385,30.3984996181544,47.7434783125975,80.7533388793436,42.831389402837,48.2083576265022,64.1168103651558,44.405695058489,89.2086931957606,109.45564450584,80.0122611200812,97.894517497509,56.4832959278081,61.0486472288461,76.5383686084528,82.6755641805972,104.996758418911,101.962648908508,67.6250599503998,73.9700572097059,82.6120478386486,92.444641764936,56.9442601444918,60.0505983530767,79.7490141215474,119.954024478604,177.617096138318,282.308209358324,51.2082241804399,80.804239939713
"75","X14-1031-103-4-1",162.341862935141,118.796522850697,176.623960974725,90.5685985986736,117.66075030467,134.272298134344,40.9060909861242,137.45337943655,104.346615439795,100.405208532184,164.386596848465,63.8306212751167,192.212560280249,94.9077841760154,66.8477981463291,167.158122898499,104.197278394073,256.038828239216,127.72837077274,282.260356445603,121.110589104517,195.306166674077,126.636236648936,221.530450154558,145.247305875886,125.366426589869,254.618079526301,156.647487014652,194.297657657882,28.13377776935,63.6923870669566,152.907525624267,60.3796702633551,66.7796211777671,46.6263557151194,57.2047913009077,110.749615169114,77.1078916260595,98.2776473431259,69.8110759529491,100.603654963495,79.7330749542114,59.8706167565832,107.146940771647,73.5551613483303,54.5509651382259,95.6847210073901,59.6744923163427,110.279638126005,62.2088599424452,56.9442601444918,68.8159812571634,66.2243648141362,119.818591188921,185.58428100317,175.472572336267,67.960589845389,79.4846448018656
"76","21PU-0026",163.067559232716,128.061069962415,170.753952753176,102.688167934599,68.0225595815628,129.836792909709,44.1655956282199,141.522377018163,124.367351309975,100.405208532184,140.310390522908,75.1671009285519,186.383389802272,112.666359576819,66.8477981463291,161.865397727899,117.849879585365,257.18704143534,127.72837077274,285.078321135952,121.110589104517,168.130517733047,141.022052494024,196.591753974383,178.166668089767,125.366426589869,260.238989188791,156.647487014652,235.241776962368,32.546757377994,66.1310542503739,123.967870107793,54.565770995844,60.4137014271688,57.7770551850904,56.765277776042,115.252146986333,85.8550866639573,93.7009380377415,79.4715208256421,56.4832959278081,81.4721222874556,71.3761467388761,112.801351466389,88.1611722216988,54.5509651382259,85.7683010191308,71.3822876798856,103.632925231912,77.2872237532738,56.9442601444918,66.5400632406542,75.8795674567949,119.64593830311,186.062073051843,195.94463198851,64.5953553029009,80.9740808717806
"77","IL2021-22316",120.337499205141,164.340642008422,134.076772544277,125.114453192402,68.0225595815628,86.7483687362095,45.2810172729509,103.935088439885,153.095746485252,198.366749975196,115.201343306427,90.0952483137248,135.49091211765,158.380736030106,66.8477981463291,122.111270350798,145.856485188057,175.815200344932,207.689114522127,196.535986186996,159.273568721868,135.097152823488,162.089597986788,156.732993041481,207.583251445652,125.366426589869,187.954099241178,272.265106606818,282.898552430003,33.0091544036313,46.2249954594722,112.090766448815,44.2957486865755,45.1241687931726,67.9193186190124,44.7704205183492,78.5231264133258,111.311332380195,70.945768075049,99.7013710193073,56.4832959278081,61.683195832175,81.9285022018319,77.3033423343078,110.433917013892,104.332690630373,65.4347927751007,78.44985991237,73.9981370671068,99.2352791644644,56.9442601444918,63.4695040277783,82.9320398221349,119.606040640847,171.413739090438,277.58182951841,56.2049389898611,80.7712008671595
"78","X14-1107-95-18-5",154.004831327552,126.659215205057,166.015966869106,96.1582623041098,107.538126448309,135.02943292495,41.6454636234876,131.945789671418,116.139117134864,100.405208532184,152.613204051985,71.8115366649983,192.410191033645,100.624096021942,66.8477981463291,157.137304622715,115.292690985808,249.854710157949,127.72837077274,272.900934227922,121.110589104517,186.168653594362,131.303988835783,210.752551901406,164.966801500567,125.366426589869,248.790645954651,156.647487014652,221.611121271808,29.3671025929153,61.0217767488199,130.873602530401,56.5589572399291,63.7922001612982,54.0487743183289,54.576963265026,108.891439461731,82.5741138258802,93.6998902954755,77.1566113223093,95.8097085995306,75.8258543678085,65.7117965359995,103.947402080584,81.6178802289507,54.5509651382259,92.1278840416052,64.0760907888328,107.604315819595,71.4619526312285,56.9442601444918,66.1296315005485,71.0857393608987,119.545778562851,183.894367263977,189.12930414323,64.3199109795311,80.5420903613939
"79","X15-1004-24-6-3-7",141.689894909536,158.814744004365,151.951663460715,86.6329869795415,68.0225595815628,116.051564193143,42.9894414635826,122.622221180181,129.941822500581,168.991319859958,139.313105407708,79.8443059280156,164.944091610354,115.881846888128,66.8477981463291,139.885676929331,136.718926115244,205.046724030252,127.72837077274,228.476292364758,162.976624632657,160.959815095836,132.363511007653,188.119938758578,194.308498798491,125.366426589869,211.949549183048,275.556838063431,266.216758113756,30.721199360026,51.6944277982829,87.3629889703396,52.5670978055826,57.1455971875336,63.6173500374052,49.7373426496466,92.9516953450972,109.121642401547,83.7793619763235,88.5082063364685,56.4832959278081,70.5417424198856,72.5151591461207,90.577709001787,102.68477950961,100.386344708442,81.3378450250502,71.3341285432268,93.0365539751518,88.971574415632,56.9442601444918,65.5802879689074,71.9283275221401,119.47905700931,173.729575123388,270.886798088594,56.1208576869738,82.157818492217
"80","B722",156.127957756298,155.046751985926,161.64731316927,72.2847189355073,68.0225595815628,122.234843195684,42.3957612472182,134.790432760545,130.929345468768,100.405208532184,150.488272343167,74.2598952338455,181.621428218438,131.659818994069,66.8477981463291,150.596330539032,131.03782300892,237.642917499367,171.262240789514,261.929970660533,121.110589104517,178.20476595116,136.217975584383,207.866289605014,184.642921533204,125.366426589869,236.614857524347,156.647487014652,253.163584562209,29.9194328584423,59.0476085921041,91.2293841447359,57.8010665414487,62.6495415591209,59.9563363866606,54.1065223026985,104.442959905409,105.458472452578,90.886750665957,85.4632553061752,56.4832959278081,76.1269709789009,73.7545937431557,101.079988105615,100.363190102918,54.5509651382259,87.5502021540403,65.3725886608701,101.346162053262,85.7270862198691,56.9442601444918,68.8683528764127,67.0930849080308,119.435074065692,186.085895484191,204.90553578843,59.2442703407444,81.2654223143364
"81","21PU-0673",149.652593032535,122.983083317626,162.811914993347,97.98378949538,92.1331203754801,139.715779736784,43.7528365560791,128.110193005631,115.53967214315,100.405208532184,140.743877133871,67.1178320969498,185.608181600934,104.358709349867,114.323835178781,154.200487475629,110.557190210028,251.464669417479,127.72837077274,271.072441873648,121.110589104517,172.682126961503,131.640511360755,194.29925061736,162.333584776999,127.62663376876,247.351421087037,156.647487014652,214.294038198812,30.7759670453926,59.2372623037945,84.9332153640161,53.542813209836,59.6157563344147,51.340163991907,53.957287870085,108.502753903934,81.010537745739,95.1684378332975,74.0720870827351,84.0339882807609,75.9869647962825,66.8964658264975,102.254566814934,80.8815997377458,54.5509651382259,86.8860401792192,66.5496117726329,100.978301759849,72.9979184211253,106.760694240488,66.7883423494191,70.6511973470806,119.411664954956,180.73095997408,185.470762606732,56.200352302778,82.0570866605863
"82","OH20-98-32",124.309650704855,172.238062068042,146.735973085017,132.169805895597,68.0225595815628,93.2550591167387,45.70393168926,100.595957375072,160.112046472769,100.405208532184,119.16449492318,91.3668235250103,161.771701028332,157.027514955989,66.8477981463291,132.818387527735,156.410877775565,204.733445752874,197.875004438297,217.687167704147,121.110589104517,138.504852516516,155.243050798849,163.189311120911,213.364124766649,125.366426589869,217.94943488992,156.647487014652,286.528657082043,33.7723577065549,47.7214369969836,92.5131786256165,43.9050526036267,49.3038562940889,68.3410326245529,45.3692922936196,91.3375025703779,111.754456175287,81.4963017511533,102.50958542095,56.4832959278081,60.2577354954764,81.5402511911889,81.4250911466057,111.429030283654,54.5509651382259,72.2390967643094,76.9218449591493,86.9801924434065,99.5241185980006,56.9442601444918,60.7876813370335,87.3723751001473,119.350344259014,175.502340768255,221.588072048348,54.418029592149,80.7972814380745
"83","2232",150.854001750628,149.652108837558,160.969333308485,109.64907268515,68.0225595815628,105.039739730098,43.9685639618533,131.262924614054,134.884763642397,100.405208532184,140.323169543133,77.7812424002727,190.898943553178,113.593734798327,66.8477981463291,150.978304822447,132.210420100298,239.307683239717,127.72837077274,259.076545538004,121.110589104517,177.853991127458,139.189396982395,198.824447340962,184.214908090098,125.366426589869,230.881445587233,156.647487014652,244.677088349627,31.4863264836733,58.0686171998319,131.758206544981,54.0599412982942,60.0702575978155,59.4691113623894,51.5023806152988,102.74351642693,98.752816427815,88.6428994978063,86.0663646386322,56.4832959278081,74.1586962059455,70.0060805414039,101.591494852414,96.6125008141723,54.5509651382259,86.3605579446239,67.3981878514661,99.0067190043131,73.623951021373,56.9442601444918,64.8984382299189,75.0845492729344,119.255405294586,180.355380437299,200.66228768214,63.7735487288977,79.5838408200161
"84","OH20-1-12",137.304228613538,136.23795907761,153.636405337523,121.585598369394,68.0225595815628,113.778996662815,42.9060133231029,113.50053747919,133.853155354306,169.014502249218,121.850315203019,78.3402079946059,162.383085566319,117.345380202624,66.8477981463291,144.584911429284,143.37541507157,217.31554542964,184.725584986876,237.370731081029,163.361927674489,151.043974866237,144.143410673844,170.513969317816,190.135802382374,125.366426589869,233.491462945063,276.492147313274,265.688608722231,30.0507966550094,52.6490425844017,98.3067829930931,47.1365102511087,51.8141227985066,59.7224829179602,50.2142920245591,98.3203540469875,107.865832855556,88.6701549797626,98.0973816702941,56.4832959278081,66.2900817016233,73.0711122881025,91.890111826226,101.238998251223,103.222538161604,76.3347409579373,69.6189580418508,91.0269571051813,90.341047009942,56.9442601444918,63.9274365860468,76.2978081220677,119.092180568354,181.746883594724,271.090378017752,55.6991471749484,82.9200629221591
"85","MI16R0720",154.261784866009,124.622462098712,157.000907264339,82.2479838302263,110.533840394561,120.216749020356,41.7269538190452,131.914542917263,112.300800474428,100.405208532184,157.933014649572,65.032991455944,194.346679612395,88.5982429078573,125.764457603284,156.139220349933,100.309830196613,248.138104639477,127.72837077274,269.887778694205,121.110589104517,180.889984451391,125.260673689335,207.158791287779,156.980201573824,127.999284162054,243.957868957315,156.647487014652,209.769784376095,29.4375632694211,59.2279276164104,74.7729338738567,55.9527589105967,62.0370361176756,51.1457283650976,53.6475139619842,108.017607432891,81.5212850761156,93.8845293514081,71.2658940794783,93.6400510529526,73.337135216029,63.4941174049159,102.125018911442,81.2203117274401,54.5509651382259,90.9016863119501,64.2463182196844,104.552203298779,66.8270466698197,107.130985764226,66.8023698859461,65.7131380939234,119.020921764278,180.911164733264,183.208635695374,55.1744945878632,81.7194508020722
"86","NY12300-1-6-07-1436",144.634808177995,134.134687738803,152.710988574426,99.7583153498872,89.4127368475313,131.27412328305,45.1868333119908,126.240689195919,126.425110541793,100.405208532184,144.005890982256,73.1698887222449,181.198074191787,105.262887682668,99.7554565650141,150.98841314415,118.574707156859,236.69155347796,127.72837077274,263.805219089113,121.110589104517,164.745877616152,139.814203569684,201.539882125385,180.706895341992,126.407244118301,234.006307079867,156.647487014652,237.585060426025,32.6899216158299,56.3676737219632,108.851359113989,53.521265937423,59.9620834608918,57.5159934107967,50.1255308312761,105.132600723313,87.9512397627553,89.6475129857241,79.5035896994044,84.9853311948003,72.0185632887558,71.9670977645326,100.857755220098,89.5867320634552,54.5509651382259,88.3817744795513,73.0121545534224,103.743723874399,69.8098407410986,103.751228241611,64.1695577197692,73.8460416397393,119.008165882268,179.655614229571,197.116273720338,59.8619754417386,83.1126887700385
"87","OH20*4-84",127.301331221252,154.07667726508,145.056628906793,121.642749625753,68.0225595815628,105.473768270141,43.7293122448077,105.457646567054,136.995459265853,177.195939545933,128.181478585219,87.6727170125673,149.12455908975,126.801043205793,66.8477981463291,135.169097624786,143.180160311379,213.15385805706,127.72837077274,224.447526389381,157.162278304843,145.391294049935,148.753625168969,159.069119172972,194.864745592541,125.366426589869,224.88731176716,271.185837826092,271.831706914942,31.4005641910781,49.0479838256838,108.540103779791,45.5076598437273,48.8296015841638,63.1586044013506,46.5972396319653,93.2751196675436,109.595149574497,85.1429224779513,98.722490742301,56.4832959278081,63.6931057201309,72.8724966633955,85.3082199541256,105.648261535232,104.320186123055,75.8156599128683,72.9817499910757,81.8689982560745,94.0278233588027,56.9442601444918,61.8320976967871,80.4382675112535,118.936995674709,172.082455586547,271.508772370517,56.1545367511085,82.2923591327879
"88","NY15148-01-01-10-1860",142.08909108387,151.919658514569,152.20061518362,99.7115894892826,68.0225595815628,114.672041087194,42.1283513923911,122.874079580887,133.993108213619,162.86556263462,135.018955950034,78.1206005810324,163.403284257485,109.259790103131,66.8477981463291,142.870029233919,134.225949571088,199.714907713939,127.72837077274,239.43897315224,153.008024151467,140.557659898471,141.05549895548,186.43195558687,185.016232622589,125.366426589869,208.643059308452,262.270899211706,259.719537271623,29.9335519578982,53.6066562903766,86.8207507029105,52.0865504809262,55.3183933387619,59.6829442397029,49.8470777035464,95.4099675925363,105.449721347055,82.5937098138762,88.0425893412521,56.4832959278081,68.8296021179205,68.8355855036147,91.8630308125235,99.9803365743566,96.0257973481974,78.5920196276156,66.3394269843806,89.4246923124975,79.7405030058159,56.9442601444918,64.1861790737658,70.2499055868868,118.836650859096,170.696110875212,260.995218241665,55.3279892448747,79.9406248890938
"89","NY12457-1-8-02",135.709688325435,149.143424824551,140.649297848323,100.291804151877,100.789624543048,112.737719725844,41.8814259569546,119.132423701025,124.56621646418,148.859281900087,129.743399527309,69.9643115174408,173.073273845052,111.891924207178,98.8957006495524,137.845390531494,122.507711990253,234.452828019069,127.72837077274,252.580078273194,153.069792297674,150.16098361933,138.779358681662,185.971752056552,187.617098267147,126.489793039776,228.381380376631,266.076888679139,264.282894579531,29.6818159403168,55.8589698481737,102.392511266394,51.4353628979744,56.0290545487676,59.3294133303353,47.3967944936289,101.867316589867,106.830643069261,82.946740420164,88.8345812734855,88.2859789132555,64.6866284872579,68.1314346821984,94.5101149269115,100.114004844665,95.466847334827,82.7485431241735,67.0751945541276,94.6619786645661,69.531749669842,99.3340772194507,62.1091022047737,68.9258362107468,118.687212924094,178.523143540377,265.179891629335,57.4462746179415,84.4741630699749
